confidence,name_sim,raw_sim,cp_id,oss_id,acreage,year_cp,year_oss,cp_name,oss_name,cp_raw,oss_raw
86.44688644688645,85.7,87.2,II_11_2513,5028,450.0,1723,1723,John Bowman,Jno Bowman,"JOHN BOWMAN, JUNR., 450 acs.
(N. L.), Henrico Co; on N. side of
Swift Cr; adj. his own survey, in Henry
Powland’s line; crossing the main road;
to Maj. John Bolling; 5 Sept. 1723, p.
239. 40 Shill., & Imp. of: Simon Jeffies.",450a Henrico/ N s Swift Ck
86.44688644688645,85.7,87.2,II_12_3231,5098,277.0,1725,1725,John Worley,Jno Worley,"JOHN WORLEY, 277 acs. (N. L.).
Henrico Co; on N. side of Swift Cr;
adj. Charles Clay; on N. side the main
road: Martha Blankinshipp; Henry Walthall; Edward Hill; & John Farlow’s
lines; 17 Aug, 1725, p. 325. 30 Shill.",277a Henrico/ N s Swift Ck
86.44444444444444,88.9,84.0,II_13_3778,6158,400.0,1727,1727,Michael Holland,Mich Holland,"MICHAEL HOLLAND, 400 acs. (N..
L.), Henrico Co; adj, Samuel Burk’s
land, on W. side of the E. fork of
Licking Hole Cr; cor. of Col. Scott:.
16 June 1727, p. 87. 40 Shiill.",400a -/W s E fk of Licking hole Ck
86.42424242424242,88.0,84.8,II_14_4940,6191,400.0,1730,1730,Thomas Murrell,Tho Murrell,"THOMAS MURRELL, 400 acs. (N.
L.}, Goochland Co; on the Little Byrd
Cr; adj. Jonas Lawson; & George
Payne; 28 Sept, 1730, p. 146. 40 Shill.",400a -/on Little Byrd Ck
86.40906062624917,84.2,88.6,II_11_2514,5027,140.0,1723,1723,John Ealam,Jno Ealam,"JOHN EALAM, 140 acs. (N. L.),
Henrico Co; on N. side of Appomattox
River; on E, side of Surling Creek, parting this & land of Samuel Good; on
James Casson; to Richard Grill’s line;
5 Sept. 1723, p. 239. 15 Shill.",140a Henrico/ E s Surling Ck of N s Appomattox Riv
86.39385126713752,89.7,83.1,II_9_330,6911,98.0,1699,1699,Joseph Pleasants,Jos Pleasants,"JOSEPH PLEASANTS, 98 acs., Hentico Co; on Chickahomany Sw., &
known by name of John Bottom’s Plantation & is King’s land, adj. patent
granted Capt. Cock Senr., known by the
name of the High Hills; beg. on the
Queen’s Cabbin Br; on Chickahomany
Riv; &c; 26 Oct. 1699, p. 236. Trans.
of 2 pers: Lawrence Fox, Edwd.
Peters.","98a Henrico/ Chickahomany Swamp, and is known by John Bottoms plantation, Capt. Cock and known by name of High Hills"
86.36363636363636,100.0,72.7,II_10_1513,10966,150.0,1716,1716,Charles Sledge,Charles Sledge Of Surry County,"SAME. 150 acs. (N. L.); same Co.,
date, & page. On S. side the main
blackwater Sw; on land of Col. William Randolph, dec'd. Imp. of 3 pers:
Joseph Beverley, John Blant, & James
Mitchell.",150a Surry County on S side Main Blackwater Swamp Surry Co.
86.36363636363636,100.0,72.7,II_11_2619,10331,4500.0,1723,1723,Richard Buckner,Richard Buckner Of Essex Co.,"RICHARD BUCKNER, of Essex Co;
4500 acs, (N. L.), King & Queen Co.,
in Drysdale Par; beg. on a ridge below
Mr. Ware's Mill, in sight of the main
road, corner to Prosser & Pannel; to
fand of John Hay, dec’d; on E. side of
the Deep Run; 28 Oct. 1723, p. 289.
Imp. of 90 pers: Edward Nevil, Thos.
White, Garret Ferrill, James Hill,
Dennis Docharty, James Butler, Timothy
Conner, Francis Browne, James McCormock, Patrick Cruise, Patrick Neagle,
James Harloe, Chas. Russel, Daniel
Thoman, Garret Foy, Nich. Moran,
Thomas Laray, Daniel Cavernagh,
Samuel Smith, John Fagan, Patrick
Bryan, William Bryan, Thomas Saunders,
John Lacy, Neile Kelley, Patrick Cullen,
David Ross, Thomas Smith, Henry
Bailey, John Fitzgarral, Edmund Quine,
Richard Walsh, Thomas Lane, Chas.
Neile, Tohn Conner, Edward Walsh,
Thomas Coleman, John Lavinder, John
Bourke, Patrick Mitchel, Walter Couran
(?), Patrick Gillen, Edward Reiley,
Edward Karran, Jas. Fox, James Dowlin.
John Stouks (?), Richard Baker, Robert
Raines, John Killey, Arthur Donelly (or
Donelty), Wm. Moneghan, Toole Connoway, Patrick Dun, Genet Burn, Neile
Brenan, Patrick Conelly, Michael Cumberford, Thos, Read, JohnKelley, Richd.
Robinson, Patrick Sloane, Nicholas
Thoman, Thomas Brenan, John Doyle,
Richd. Johnson, Thomas Moore, Thomas
Chapman, John Roberts, John Valgadine, Darby Burne, Robert Goulding,
Patrick Carty, James Neile, Dorothy
Briscoe, John Stamson, John Hayes,
John French, Edward Danalin, Mary
Stark, William Wesson, John Kelley,
Jane Felton, Ralph Button, Willm.
Buck, John Lovel, Hannah Hewet,
Robert Wilkins, Margaret Habert, Timothy Sulavent.",4500a in Drysdale parish in King and Queen County
86.36363636363636,100.0,72.7,II_12_2925,6116,167.0,1724,1724,Valentine Ware,Valentine Ware,"VALENTINE WARE, of K. & .Q.
Co., 167 acs. (Lapsed L.), Henrico Co;
on N. side of James Riv., in a gr. fork
of Tuckahoe Cr; adj. land of Mr. Clerk
& Russell; 10 Dec. 1724, p. 122. Granted Richard Cox, 16 Aug. 1715, upon
condition of seating & planting, which
he jolted to do; now granted, &c. 20
Shill.",167a -/on Great Fk of Tuckahoe Ck
86.36363636363636,100.0,72.7,II_12_3339,6708,400.0,1725,1725,John Matlock,John Matlock Of Hanover Co.,"JOHN MATLOCK, 400 acs. (N. L.),
Hanover Co, adj. William Wetherford
& John Stanley; 24 Mar. 1725, p. 388.
40 Shill.",400a Hanover/ Joyning to the Lines of William Wetherford and John Stanley
86.36363636363636,100.0,72.7,II_12_3424,11120,430.0,1725,1725,Henry Harrison,Henry Harrison,"COL. HENRY HARRISON, GENT.,
430 acs. (O. & N. L.), Surry Co; on
N. side of Nottoway Riv; adj. Amos
Tunes’ land; Thomas Peters’ line; &
Nicholas Bush; 24 Mar. 1725, p. 435
130 acs, granted James Stanton, 14 July
1718, who sold to sd. Harrison, 21 Feb.
1721; 70 acs, granted sd. Harrison, 22
June 1722; the residue being wast land
adjoining.- 25 Shill.",430a on N side Nottoway River in Surry County
86.36363636363636,100.0,72.7,II_14_4772,10432,2900.0,1730,1730,John Waller,John Waller Of Spotsylvania Co.,"JOHN WALLER, GENT., 2900 acs.
(O. L.), Spotsylvania Co., in St.
George’s Par; on S. side the Middle
Riv., & on brs. of East North East;
adj. Mr. Edmond Waller; Col. John
Waller; Capt. Larkin Chew; Capt.
Thomas Pettle (Pettil); Mr. William
Todd; Mr. Robert Coleman; Maj.
Todd; Mr. Joseph Smith; Mrs.. Mary
Waller; Mr. Zacha Lewis; Edward
Harndon; Thomas Sartain & John
Sartain; Mr. Benjamin Waller; & John
Wilkins; 11 Jan, 1730, p. 57. 1000
acs. part granted sd. John Waller, 25
Apr. 1726; 1000 acs, granted Mr. John
Waller, Junr., 28 Sept. 1728, & conveyed to sd. John Waller from his son
John Waller, Junr., by deeds of lease
& release, 24 June 1730: $00 acs.
granted Mr. Phillip Todd, 30 June
1726, & conveyed as above; 400 acs.
granted John Waller, 21 Feb. 1720,
then in King Wm. Co., but now
Spotsylvania Co,
William Marshall, Thomas",2900a on the S side the Middle River and on the Br.
86.33540372670808,87.0,85.7,II_10_1597,6054,320.0,1717,1717,John Bolling,Jno Bolling,"JOHN BOLLING, 320 acs. (N. L.),
Henrico Co; N. side of James River;
& on E. side of Licking Hole Cr; 1
Apr. 1717, p. 311. Imp. of 7 pers:
Thomas Wood, John Bishop, Abrah.
Dishon, Jno. Derfee, John Morgan,
John Chamberford, Dorothy Williams.",320a -/on Licking hole Ck
86.28205128205127,83.3,89.2,II_14_5165,5126,200.0,1731,1731,Edward Osborne,Edw Osborn,"EDWARD OSBORNE, 200 acs. (N.
1.). Henrico Co; on S. side of Swift
Cr; adj. Richard Grill, on W. side of
Spring Kun, & Walter Scott's line; on
fork of a br. of Watery Br, 17 Sept.
1731, p. 338. 20 Shill.",200a Henrico/ W s Spring Run of S s Swift Ck
86.27450980392156,82.4,90.2,II_12_2777,6114,4600.0,1724,1724,John Syme,Jno Syme,"JOHN SYME, Gent., 4600 acs. (N.
L.), Hanover Co; S. ‘side the South
Anna (Riv.); on both sides Little Riv.,
& brs. of Owen’s Cr; adj, John Shelton;
Robert Clopton; McQuerry’s land &
Nicholas & Richard Johnson’s lines; 9
July 1724, p. 39. 23 Lbs. Money.",4600a -/S s South Anna bs Little Riv
86.26373626373626,100.0,72.5,II_14_4899,11163,400.0,1730,1730,John Smith,John Smith Of Surry County,"JOHN SMITH, 400 acs. (N. L.),
Surry Co; S. side of Nottoway Riv., &
N. side the Three Creeks; on the line
between Brunswick & Surry Counties;
28 Sept. 1730, p. 122. 40 Shill.",400a on S side Nottoway River and on N side three Creeks in sd County
86.25,100.0,72.5,II_10_1206,9510,415.0,1714,1714,Henry Briggs,Henry Briggs Of Surry County,"HENRY BRIGGS, of Surry Co; 415
acs. (N. L.), Is. of Wight Co; on §
side the main Blackwater Sw; beg, on
NW side of Coshunkoraw Sw; to the
Nottoway Indians’ land; 16 June 1714,
p. 195. 45 Shill.",415a S side main Blackwater Swamp Isle of Wight County
86.24303232998885,82.1,90.4,II_13_4193,7469,4975.0,1728,1728,Charles Chiswell. Gent.,Charles Chiswell,"CHARLES CHISWELL. GENT., 4975
acs. (N. L.), Hanover Co; on both
sides of Contrary Riv. & Franks Run,
on S, side the Northanna (Riv.), adj.
lines of Col. Nicholas Meriwether,
Benjamin Brown, Mrs. Barbary Winston, John Poindexter, Ambrose Joshua
Smith, & Capt, William Fleming; on
Elk Creek; to Capt. Carr’s line, &c; 28
Sept. 1728, p. 334. 19 Lbs., 10 Shill.,
& Imp. of 22 pers: John Johnson,
Thomas L vin) Toseph, Michael
Strippell, ius Tcighley, Samuel
Amyes, Alexan’er Tevi John Torine,
John Jones, Jo'r B dge, Elizabeth
Brornett, Elizabe-> t. John Morgan, Hugh Mack «ly, “Villiam Jarman,
Stephen Frensham {+r  Freusham),
Wilkinson Twist, Jean ‘“Valker, David
Williams, Anne Croffcrd, George Anderson, George Redhead.
Ge",4975a on both sides Contrary Creek and Franks Run on the S side the N Anna
86.23188405797102,100.0,72.5,II_10_1459,10952,145.0,1715,1715,Thomas Horton,Thomas Horton Of Syco,"THOMAS HORTON, 145 acs. (N.
L.), Surry Co; S. side the main Blackwater Sw; on N, side of the Chincopen
Sw; adj. Thomas Haynes’ land; & on
the Colledge Lines; 23 Mar. 1715, p.
274, 15 Shill.",145a on S side main blackwater Swamp in sd SYCO
86.23188405797102,100.0,72.5,II_13_3644,7415,400.0,1725,1725,Benjamin Brown,Benjamin Brown,"SAME. 400 acs. (N. L.); same Co.,
& date; page 6. On both sides of
Hinson’s Cr; adj, Benjamin Brown. 40
Shill.
By Robert Carter, Esqr., President oj
Council, Ge.",400a in Hanover on both sides of Hinson's Creek
86.23188405797102,100.0,72.5,II_13_4406,8898,670.0,1728,1728,Joseph Hawkins,Joseph Hawkins,"JOSEPH HAWKINS, 670 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
N. side the N. fork of the Northanna
(Riv.) ; on NE side of Hawkins’ Tract;
& on E. side of a Beverdam Run; 28
Sept, 1728, p. 425.",670a N Side N fk Northanna St Georges Par SpotsCo
86.23188405797102,100.0,72.5,II_14_4906,11167,1000.0,1730,1730,John Jackson,John Jackson Of Surry Co.,"JOHN JACKSON, 1000 acs. (O. &
N. L.), Surry Co; N, side of Nottoway
Riv; bet. Mockerson Neck Cr. & the
Gally Sw; adj. Maj. Robert Mumford;
the line bet. Pr. Geo, & Surry Counties;
& Edward Accolls’ line; 28 Sept. 1730,
p. 127. 140 acs, part granted him, 23
Mar. 1715; the residue being King’s
land adjoining. 4 Lbs., 10 Shill.",1000a on N side Nottoway River between Mockerson
86.14457831325302,100.0,72.3,II_11_2422,9597,330.0,1722,1722,James Davis,James Davis Of Surry County,"JAMES DAVIS, of Surry Co; 330
acs. (N. L.), Is. of Wight Co; on NW
side of the gr. branch; adj. Capt. Henry
Harrisofi; Samuel Thomson; Walter
Baily; & along line of the Nottoway
Indians; 18 Feb. 1722, p. 193. 25
Shill., & Imp. of 2 pers: Thomas Davis
& Elizabeth Davis.",330a on NW side of the great branch in Isle of Wight County
86.12565445026178,100.0,72.3,II_14_5255,5400,400.0,1732,1732,Robert Adams,Robert Adams,"ROBERT ADAMS, 400 acs. (N. L.),
Goochland Co; on both sides of Michunc
(or Michum) Cr., adjacent to N, side
of Rivanna Riv; 11 Apr. 1732, p. 406.
40 Shill.",400a Goochland/ on both Sides of Michums Creek [Mechunk Creek] adj N Side of The River Rivanna
86.11111111111111,100.0,72.2,II_9_531,10886,1400.0,1701,1701,Robert Hawthorn,Robert Hawthorn,"ROBERT HAWTHORN, 1400 acs.,
Chas. City Co; S. side of Nottaway
Riv., 24 Oct. 1701, p. 394. Beg. at
lower end of Oatcoes (?) Meadow;
over Cabbin Stick Sw; along Tuskarora
Roade or Path, to sd, river by the foarding place of Tanatorah (?), &c. Trans.
of 28 pers: Mary Pepper, Wm. Oliver,
Robt. Clerk, Richd. Hobbs, Eliza. Dobson, Tho. Raberts, John Abett, Wm.
Ogle, Tho. Knight. Corn. Akee, James
Clay, Richd. Griffeth, John Saythen,
Eliza. Olliver, Anne Stokes, Jno. Magoone, David Strahan, Thomas Smith,
Fra. Pember, Margt. Davis, Alice
Duglis, Danll. Fisher, Saml. Methen,
Sarah Brothers, Richd. Price, Alice
Pember, Jno. Sturges, Step, Bines.",1400a Charles City County on S Side Nottaway River
86.11111111111111,100.0,72.2,II_11_2119,9593,135.0,1720,1720,John Thweat,John Thweat Of Prince George County,"JOHN THWEAT, of Pr. Geo, Co;
135 acs. (N. L.), Is. of Wight Co; on
N. side of Maherin Riv; 19 Nov. 1720.
(Consideration: same as in abstract just
above.)",135a on N side of Maherin river Isle of Wight County
86.11111111111111,100.0,72.2,II_11_2377,9601,165.0,1722,1722,Francis Regan,Francis Regan Of Surry Co.,"FRANCIS REGAN, of Surry Co; 165
acs. (N. L.), Is. of Wight Co; on N.
side of Maherin Riv; adj. Thomas
Smith; 18 Feb. 1722, p. 174. 20 Shill.",165a Isle of Wight County on N Side Maherin River
86.11111111111111,100.0,72.2,II_12_3468,9690,340.0,1725,1725,William Lee,William Lee Of Isle Of Wight County,"WILLIAM LEE, 340 acs. (N. L.).
Is. of Wight Co; on N. side of Maherin
Riv; adj. Hugh Lee; & James Grecian’s
line; 24 Mar, 1725, p. 459. 35 Shill.",340a Isle of Wight County on N side Maherin River
86.11111111111111,100.0,72.2,II_13_4291,10415,1000.0,1728,1728,Anthony Gohalston & William Gohalston,Anthony Gohalston Junr. & & William Gohalston,"ANTHONY GOHALSTON & WILLIAM GOHALSTON, 1000 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
on brs. of Terrey’s Run; adj, Capt.
Clowder; & line of Musick & Allen; 28
Sept. 1728, p, 382.",1000a on brs. of Terreys Run
86.11111111111111,100.0,72.2,II_13_4410,9722,85.0,1728,1728,Thomas Simmons,Thomas Simmons Junr Of Prince George Co.,"THOMAS SIMMONS, JUNR., of Pr.
Geo, Co; 85 acs. (N. L.), Is. of Wight
Co; on N. side of Maherin Riv; beg.
by the Goose Pond Sw., cor. of Robert
Hill’s land; 28 Sept, 1728, p. 426. 10
Shill.",85a on N side Maherin River Isle of Wight County
86.11111111111111,88.9,83.3,II_13_4606,6209,3761.0,1730,1730,Michell Holland,Mich Holland,"MICHELL HOLLAND, 3761 acs.
(O. & N. L.), Henrico Co; on N, side
of James River, in the main fork of
Licking Hole Cr; on head of Stone
Horse Br; adj. Scot's; & Robert Addams’ line; 28 Sept. 1730, p. 514. 2400
acs. part granted by former patent. 7
Lbs., Money.",3761a -/on main fk Licking hole Ck
86.11111111111111,100.0,72.2,II_13_4638,9264,391.0,1730,1730,Richard Sykes,Richard Sykes Of Prince George County,"RICHARD SYKES, 391 acs. (N. L.),
Pr. Geo, Co; on N. side of Jones Hole
Sw; adj. William Lovesay; & Daniel
Malone's iine; 28 Sept, 1730, p. 530.
40 Shill,",391a Prince George/ on the N Side of Jones-hole Sw.
86.00770218228499,84.2,87.8,II_12_3377,6122,400.0,1725,1725,John Utley,Jno Utley,"JOHN UTLEY, 400 acs. (N. L.),
Henrico Co; on Little Tuckahoe (Cr.);
on Rene Laforce’s line, &c; 24 Mar.
1725, p. 409. 40 Shill.",400a -/on Little Tuckahoe Ck
86.0,100.0,72.0,II_10_1714,10974,220.0,1717,1717,Peter Mitchell,Peter Mitchell Of Surry County,"PETER MITCHELL, 220 acs. (N.
L.), Surry Co; on N, side of Nottoway
Riv; on E. side of the Hardwood
Swamp ; 22 Jan. 1717, p. 344. 15 Shill.,
& Imp. of 2 pers: Robt. Hathorne &
Anne Hathorne.",220a on N side Nottoway River in sd County of Surry
86.0,100.0,72.0,II_10_1733,10973,425.0,1717,1717,Thomas Goodwyn,Thomas Goodwyn Of Surry County,"THOMAS GOODWYN, 425 acs.
(N. L.). Surry Co; on both sides of
Warwick Sw; adj. James Jones; John
Mason; down run of Cotten’s branch;
James Gee; & Robert Hunnicutt’s line;
22 Jan. 1717, p. 350. Imp. of 9 pers:
Stephen Hartley. Kather. Langford, Cha.
Dennis, James Loyd, Harbart Richardson, Wm, Carpenter, Wm. Kitts. Mary
Wayman, Henry Baker.",425a on both sides Warwick Swamp in sd Surry County
86.0,100.0,72.0,II_11_2427,11009,140.0,1722,1722,John Battle,John Battle Of Surry Co,"JOHN BATTLE, 140 acs. (N. L.),
utty Co; om S. side of Nottoway Riv;
adj. his own land, &c; 17 Feb, 1722, p.
196. 15 Shill.",140a S side Nottoway River in sd Co
86.0,100.0,72.0,II_11_2430,10328,1600.0,1723,1723,Larkin Chew,Larkin Chew Of Spotsylvania Co.,"LARKIN CHEW, GENT., 1600 acs.
(N. L.), Spotsyl. Co., in St. George’s
Par; on N. side the Middle Riv. of
Mattapony Riv; adj. his own, & land
of Capt. Harry Beverley; in sight of
the Salt Pond; 12 June 1723, p. 197.
8 Lbs. Money.
. THOMAS CHEW, 2180 acs. (N.
L.), Spotsyl. Co., in St. George’s Par;
adj. Michael Ginney; & Mr. Bowker; 12
June 1723, p. 197. 12 Lbs., Money.",1600a N Side the Middle River of Mattapony River in St. George's parish in Spotsylvania County
86.0,100.0,72.0,II_12_3130,5107,200.0,1725,1725,Stephen Beasily,Stephen Beasily,"STEPHEN BEASILY, 200 acs, (N.
£.), Henrico Co; on S, side of Janes
River; adj, William Bass, 6n S. side of
Procter’s Creek; James Akin, Junr; on
S. side of Farmer’s Branch; & Thomas
Farmer’s line; 17 Aug. 1725, p. 254.
20 Shill.",200a Henrico/ S s Proctors Ck of S s James
86.0,100.0,72.0,II_12_3149,9691,270.0,1725,1725,Bridgman Joyner,Bridgman Joyner Of I'le Of Wight County,"BRIDGMAN JOYNER, 270 acs. (N.
L.), Is, of Wight Co; S. side the main
Black Water Swamp; on E, side of
Nottoway Swamp; 17 Aug. 1725, p.
246. 30 Shill.",270a on the S side the Main Blackwater Swamp in Co. afsd.
86.0,100.0,72.0,II_12_3381,6119,400.0,1725,1725,Andrew Mooreman,Andrew Mooreman,"ANDREW MOOREMAN, 400 acs.
(N. L.), Henrico Co; N. side of James
River, on E, side of Byrd Creek; 24
Mar. 1725, p. 411. 40 Shill.",400a -/on E s Byrd Ck
86.0,100.0,72.0,II_13_3710,9694,240.0,1726,1726,Thomas Mandew,Thomas Mandew Of Isle Of Wight,"THOMAS MANDEW, 240 acs. (N.
L.), Is. of Wight Co; S. side the main
Black Water Sw; on S, side of the S.
prong of Cyprus Sw; adj. Thomas
Swann; & Joshuah Joyner’s line; on the
Myery Branch; 31 Oct. 1726, p. 51.
25 Shill,",240a S side the Main Black Water Swamp in sd County
86.0,100.0,72.0,II_13_3911,10388,1000.0,1727,1727,Augustine Moore,Augustine Moore Of King William Co.,"AUGUSTINE MOORE, of King
Wm, Co; 1000 acs. (N. L.), Spotsyl.
Co., in St. George’s Par; on N. side the
Northanna (Riv.), adj. James Taylor;
& John Holloday’s line; 13 Oct. 1727,
p. 170,",1000a on N side N anna
86.0,100.0,72.0,II_13_4603,5391,400.0,1730,1730,Mr. Michael Holland,Michael Holland,"MR. MICHAEL HOLLAND, 400
acs. (N. L.), on S. side of the Rivanna
(Riv.); on E. side of Cunningham’s
Creek; 28 Sept, 1730, p. 512. 40 Shill.",400a none/ S s Rivanna
86.0,100.0,72.0,II_14_5053,7530,400.0,1731,1731,John Mickie,John Mickie,"JOHN MICKIE, 400 acs. (N. L.),
Hanover Co; adj. Mr. Alves; on head
of Elk Ford Cr., by Phillips’ ""Partly; by
head of Tarapin Sw; 25 Aug. 1731, p.
230. 40 Shill.",400a adj Alves land
85.99439775910363,85.7,86.3,II_12_2933,6103,400.0,1724,1724,Joseph Scott,Jos Scott,"JOSEPH SCOTT, of New Kent Co;
400 acs, (N. L.), Henrico Co; on E.
side of Licking Hole Cr; 22 Feb. 1724,
p. 129. 40 Shill,",400a Henrico/ E s Licking hole Ck
85.97014925373134,93.3,78.6,II_9_964,6514,332.0,1705,1705,Thomas Strutton,Thomas Stratton,"THOMAS STRUTTON, 332 acs.,
New Kent Co., in St. Peter’s Par; on
SW side of the little river, otherwise
called Goose Cr., a br, of Pamunkey
Riv; 2 May 1705, p. 663. Granted
John Saxon, 24 Oct. 1701, deserted, &
now granted by order, &c. Trans. of
7 pers: Roynold Brightwell, John
Smith, Wm. Smith, John Carpenter,
Ambrose Clements, John Chandler,
Mary Lucas,",332a in St Peters Parish New Kent Co on Southwest side of Little River otherwise called Goose Creek one of the branches of Pamunkey River
85.96491228070175,100.0,71.9,II_9_512,10892,400.0,1701,1701,Henry Jones,Henry Jones,"HENRY JONES, 400 acs., Chas. City
Co; N. side of Nottoway River, on
upper side of Joseph’s Swamp; beg, at
mouth of same at lower end of an
island; by an Indian old feild, to lower
side of a neck of land in the river a
little above Tohunk fishing place, &c;
24 Oct. 1701, p. 378. Trans, of 8 pers:
Job Giles, Richard Williams, Thomas
Mitchell, Thomas Johnson, Simon Johnson; & 3 rights paid for to Wm. Byrd,
Esqr., Auditor.",400a Charles City County on N side Nottaway River on the upper Side of Josephs Swamp
85.9608745684695,90.9,81.0,II_10_1106,10924,330.0,1714,1714,Jamfs Binam,James Binam,"JAMFS BINAM, 330 acs. (N. L.),
Surry Ca; on S. side of the main Black
Water Sw; beg. at mouth of the CarTail Br; ta mouth of the Woolf-Pitt
Br, 16 June 1714, p. 155. 10 Shill.,
& Imp. of 5 pers: Adam Morris, Eliza.
Morris, Eliza. Morris, Junr., Mary
Morris. Traves Morris.",330a Surry County on S side main Black Water Swamp
